timestamp,SOAP_ID,merchantTransactionId,TVR_CODE,TVR_DESCRIPTION,RETURN_CODE,RETURN_STRING
2020-03-02T13:51:14 -0500,a4af8dee0086beb7f33631df51a0132c216f1448,ATTRTESTtxnID_2020-02-25_20_57_15_0000001,400,Billing has already been attempted for Transaction ID ATTRTESTtxnID_2020-02-25_20_57_15_0000001,200,OK
2020-03-02T13:51:14 -0500,a4af8dee0086beb7f33631df51a0132c216f1448,ATTRTESTtxnID_2020-02-25_20_57_15_0000002,400,Billing has already been attempted for Transaction ID ATTRTESTtxnID_2020-02-25_20_57_15_0000002,200,OK
2020-03-02T13:51:14 -0500,a4af8dee0086beb7f33631df51a0132c216f1448,ATTRTESTtxnID_2020-02-25_20_57_15_0000003,400,Billing has already been attempted for Transaction ID ATTRTESTtxnID_2020-02-25_20_57_15_0000003,200,OK
2020-03-02T13:51:14 -0500,a4af8dee0086beb7f33631df51a0132c216f1448,ATTRTESTtxnID_2020-02-25_20_57_15_0000004,400,Billing has already been attempted for Transaction ID ATTRTESTtxnID_2020-02-25_20_57_15_0000004,200,OK
2020-03-02T13:51:14 -0500,a4af8dee0086beb7f33631df51a0132c216f1448,ATTRTESTtxnID_2020-02-25_20_57_15_0000005,400,Billing has already been attempted for Transaction ID ATTRTESTtxnID_2020-02-25_20_57_15_0000005,200,OK
2020-03-02T13:51:14 -0500,a4af8dee0086beb7f33631df51a0132c216f1448,ATTRTESTtxnID_2020-02-25_20_57_15_0000006,400,Billing has already been attempted for Transaction ID ATTRTESTtxnID_2020-02-25_20_57_15_0000006,200,OK
